"","Rented.Bike.Count","Hour","Temperature..C.","Humidity...","Wind.speed..m.s.","Visibility..10m.","Dew.point.temperature..C.","Solar.Radiation..MJ.m2.","Rainfall.mm.","Snowfall..cm.","Seasons","Holiday","Functioning.Day"
"7862",1106,13,17.2,43,2.3,1835,4.4,1.68,0,0,"1","0","1"
"7863",1150,14,17.6,39,2.5,1964,3.4,1.63,0,0,"1","0","1"
"7864",1161,15,18,40,3,1808,4.1,1.71,0,0,"1","0","1"
"7865",1492,16,18.2,42,1.3,1976,5,1.22,0,0,"1","0","1"
"7866",1904,17,17,47,2.2,1989,5.5,0.59,0,0,"1","0","1"
"7868",1827,19,13.9,61,1.9,2000,6.4,0,0,0,"1","0","1"
"7869",1556,20,13.1,63,0.4,2000,6.2,0,0,0,"1","0","1"
"7870",1464,21,12.1,67,1,1977,6.1,0,0,0,"1","0","1"
"7871",1281,22,11.6,71,0.2,1858,6.5,0,0,0,"1","0","1"
"7872",884,23,11,74,0.1,1817,6.5,0,0,0,"1","0","1"
"7873",729,0,10.5,75,0.3,1800,6.2,0,0,0,"1","0","1"
"7874",572,1,10,78,0.4,1669,6.3,0,0,0,"1","0","1"
"7875",421,2,9.1,79,0.5,1625,5.6,0,0,0,"1","0","1"
"7876",266,3,9.1,79,0.2,1689,5.6,0,0,0,"1","0","1"
"7877",161,4,8.5,83,1.2,1577,5.7,0,0,0,"1","0","1"
"7878",193,5,7.8,85,0.9,1542,5.4,0,0,0,"1","0","1"
"7879",450,6,7.5,86,1.3,1301,5.3,0,0,0,"1","0","1"
"7880",1251,7,7.3,85,1.4,1039,4.9,0,0,0,"1","0","1"
"7881",2070,8,7.9,76,1.2,1290,3.9,0.25,0,0,"1","0","1"
"7882",1168,9,10.3,64,1,1544,3.7,0.91,0,0,"1","0","1"
"7883",779,10,13.4,53,1.1,1768,4,1.53,0,0,"1","0","1"
"7884",956,11,16.4,43,0.7,1713,3.7,1.96,0,0,"1","0","1"
"7885",1188,12,18.2,37,1.4,1861,3.2,2.25,0,0,"1","0","1"
"7886",1154,13,19.4,32,1.1,1787,2.2,2.31,0,0,"1","0","1"
"7887",1192,14,20.6,31,1.4,1562,2.8,1.7,0,0,"1","0","1"
"7888",1275,15,20.6,32,1.4,1651,3.3,1.4,0,0,"1","0","1"
"7889",1528,16,20.4,32,0.9,1720,3.1,0.84,0,0,"1","0","1"
"7890",1961,17,19.2,36,0.7,1643,3.7,0.38,0,0,"1","0","1"
"7892",1968,19,16.4,47,1,1694,5,0,0,0,"1","0","1"
"7893",1596,20,15.3,50,0.5,1647,4.9,0,0,0,"1","0","1"
"7894",1513,21,14.5,50,0.7,1741,4.1,0,0,0,"1","0","1"
"7895",1316,22,13.6,56,1,1611,4.9,0,0,0,"1","0","1"
"7896",919,23,12.5,59,0.8,1602,4.6,0,0,0,"1","0","1"
"7897",753,0,12.5,57,0.9,1877,4.1,0,0,0,"1","0","1"
"7898",629,1,12.7,56,1.2,1952,4.1,0,0,0,"1","0","1"
"7899",434,2,12.8,59,0.9,1804,4.9,0,0,0,"1","0","1"
"7900",327,3,12.8,57,0.5,1715,4.4,0,0,0,"1","0","1"
"7901",185,4,12.6,60,0.6,1648,5,0,0,0,"1","0","1"
"7902",178,5,12.4,60,0.8,1563,4.8,0,0,0,"1","0","1"
"7903",376,6,12.6,64,1.3,1348,5.9,0,0,0,"1","0","1"
"7904",556,7,12.6,63,0.8,1265,5.7,0,0,0,"1","0","1"
"7905",556,8,12.1,81,0.8,706,8.9,0,0.5,0,"1","0","1"
"7906",144,9,12,86,0.8,405,9.7,0.07,0.5,0,"1","0","1"
"7907",191,10,12.9,84,1,534,10.2,0.27,0,0,"1","0","1"
"7908",54,11,12.4,87,1,317,10.2,0.24,1,0,"1","0","1"
"7909",29,12,12.4,90,1.1,297,10.7,0.19,1,0,"1","0","1"
"7910",18,13,12.6,87,2.3,539,10.4,0.13,1.5,0,"1","0","1"
"7911",147,14,12.7,95,1.9,255,11.9,0.09,5.5,0,"1","0","1"
"7912",576,15,14,87,1.2,1482,11.8,0.68,1,0,"1","0","1"
"7913",900,16,14.5,81,1.8,1588,11.2,0.78,0,0,"1","0","1"
"7914",1386,17,14.3,77,2.9,1966,10.3,0.5,0,0,"1","0","1"
"7915",1882,18,13.1,74,1.6,1989,8.5,0.05,0,0,"1","0","1"
"7916",1228,19,12.9,66,2.5,1997,6.6,0,0,0,"1","0","1"
"7918",542,21,10.6,70,2.4,2000,5.3,0,0,0,"1","0","1"
"7919",680,22,10.5,72,2.4,2000,5.6,0,0,0,"1","0","1"
"7920",603,23,10.2,64,3.9,2000,3.6,0,0,0,"1","0","1"
"7921",640,0,9.9,65,3.2,2000,3.6,0,0,0,"1","0","1"
"7922",585,1,9.9,62,3.5,2000,2.9,0,0,0,"1","0","1"
"7923",478,2,9.5,58,3,2000,1.6,0,0,0,"1","0","1"
"7924",346,3,9.1,60,2.8,2000,1.7,0,0,0,"1","0","1"
"7925",233,4,8.8,61,2.8,2000,1.6,0,0,0,"1","0","1"
"7926",146,5,8,65,1.6,2000,1.8,0,0,0,"1","0","1"
"7927",197,6,7.4,66,2.3,2000,1.4,0,0,0,"1","0","1"
"7928",388,7,7.3,65,3.2,2000,1.1,0,0,0,"1","0","1"
"7929",713,8,7.7,62,2.4,1985,0.8,0.23,0,0,"1","0","1"
"7930",785,9,8.3,55,4,1853,-0.2,0.89,0,0,"1","0","1"
"7931",898,10,9.5,46,3.7,1871,-1.5,1.49,0,0,"1","0","1"
"7932",996,11,10.4,42,4.1,1988,-1.9,2.01,0,0,"1","0","1"
"7933",1076,12,10.4,41,4.9,1966,-2.3,1.33,0,0,"1","0","1"
"7934",1118,13,10.6,38,4.6,2000,-3.1,1.63,0,0,"1","0","1"
"7935",1183,14,10.8,37,4.4,2000,-3.3,1.29,0,0,"1","0","1"
"7936",1254,15,11.4,32,3.8,2000,-4.7,1.21,0,0,"1","0","1"
"7937",1308,16,10.6,35,3.3,2000,-4.2,1.02,0,0,"1","0","1"
"7939",1054,18,8.9,39,3.5,2000,-4.3,0.05,0,0,"1","0","1"
"7940",864,19,8,42,2.9,2000,-4.1,0,0,0,"1","0","1"
"7941",775,20,7.6,44,4.2,2000,-3.8,0,0,0,"1","0","1"
"7942",775,21,7.3,49,3.4,2000,-2.7,0,0,0,"1","0","1"
"7943",752,22,6.6,51,1.8,2000,-2.8,0,0,0,"1","0","1"
"7944",658,23,6.3,52,1.8,2000,-2.8,0,0,0,"1","0","1"
"7945",699,0,6.7,55,1.5,2000,-1.7,0,0,0,"1","0","1"
"7946",531,1,6.9,55,1.8,2000,-1.5,0,0,0,"1","0","1"
"7947",450,2,6.6,59,0.4,2000,-0.8,0,0,0,"1","0","1"
"7948",299,3,6.2,59,0.6,2000,-1.2,0,0,0,"1","0","1"
"7949",148,4,6.8,65,1.1,2000,0.6,0,0,0,"1","0","1"
"7950",27,5,7.2,68,2.5,1740,1.6,0,0,0,"1","0","1"
"7951",55,6,6.9,86,1.7,1988,4.7,0,1.5,0,"1","0","1"
"7952",134,7,6.9,88,0.9,1991,5,0,0,0,"1","0","1"
"7953",74,8,6.8,89,1.4,1856,5.1,0.05,0,0,"1","0","1"
"7954",195,9,7.3,90,1.1,1889,5.7,0.12,2.5,0,"1","0","1"
"7955",330,10,8.2,89,0.4,1365,6.4,0.39,0,0,"1","0","1"
"7956",544,11,9.4,86,1.2,1220,7.1,0.75,0,0,"1","0","1"
"7957",630,12,11.9,74,1.6,1801,7.4,1.84,0,0,"1","0","1"
"7958",916,13,12.1,75,1.2,1775,7.7,0.99,0,0,"1","0","1"
"7959",962,14,12.4,72,1.9,1860,7.4,1.06,0,0,"1","0","1"
"7960",948,15,12.2,67,3.3,2000,6.2,0.86,0,0,"1","0","1"
"7961",385,16,12.2,65,1.9,2000,5.8,0.52,0,0,"1","0","1"
"7962",535,17,9.4,85,1.2,2000,6.9,0.07,1.5,0,"1","0","1"
"7963",651,18,8.9,85,1.8,2000,6.5,0.01,0,0,"1","0","1"
"7964",645,19,8.4,85,1.2,2000,6,0,0,0,"1","0","1"
"7965",624,20,8.2,82,2.8,2000,5.3,0,0,0,"1","0","1"
"7966",670,21,7.6,75,1.1,2000,3.4,0,0,0,"1","0","1"
"7967",625,22,6.7,76,0.6,2000,2.7,0,0,0,"1","0","1"
"7968",512,23,6,74,1.1,2000,1.7,0,0,0,"1","0","1"
"7969",434,0,5.3,81,1.7,1993,2.2,0,0,0,"1","0","1"
"7970",326,1,5.1,83,1.1,1989,2.4,0,0,0,"1","0","1"
"7971",184,2,4.7,81,1,1918,1.7,0,0,0,"1","0","1"
"7972",123,3,5,67,0.8,2000,-0.6,0,0,0,"1","0","1"
"7973",117,4,5.6,66,0.7,2000,-0.2,0,0,0,"1","0","1"
"7974",161,5,5.1,76,0.7,2000,1.2,0,0,0,"1","0","1"
"7975",436,6,4.7,76,0.6,2000,0.8,0,0,0,"1","0","1"
"7976",1070,7,4.6,76,0.7,2000,0.7,0,0,0,"1","0","1"
"7977",1888,8,5.1,67,0.3,1981,-0.5,0.24,0,0,"1","0","1"
"7978",1021,9,7.5,53,1.6,1981,-1.4,1.01,0,0,"1","0","1"
"7979",771,10,9.6,43,1.8,1930,-2.3,1.49,0,0,"1","0","1"
"7980",796,11,11,46,2.6,1946,-0.1,1.97,0,0,"1","0","1"
"7981",737,12,10.8,49,2.7,2000,0.4,1.45,0,0,"1","0","1"
"7982",815,13,10.4,49,2.7,2000,0.1,0.54,0,0,"1","0","1"
"7983",838,14,11.3,39,3.7,2000,-2.1,1.18,0,0,"1","0","1"
"7984",884,15,11,46,3.4,2000,-0.1,0.57,0,0,"1","0","1"
"7985",1069,16,11.3,41,3.6,2000,-1.4,0.94,0,0,"1","0","1"
"7986",1274,17,10,43,4.9,2000,-2,0.43,0,0,"1","0","1"
"7987",1987,18,9.4,51,3.4,2000,-0.2,0.02,0,0,"1","0","1"
"7988",1377,19,8.1,53,3.7,2000,-0.9,0,0,0,"1","0","1"
"7989",1026,20,6.8,59,3.2,2000,-0.6,0,0,0,"1","0","1"
"7990",979,21,5.7,61,2.3,2000,-1.2,0,0,0,"1","0","1"
"7991",906,22,5.1,58,2.2,2000,-2.4,0,0,0,"1","0","1"
"7992",658,23,4.3,58,1.4,2000,-3.2,0,0,0,"1","0","1"
"7993",488,0,3.4,55,1.5,2000,-4.8,0,0,0,"1","0","1"
"7994",440,1,3,55,1,2000,-5.1,0,0,0,"1","0","1"
"7995",283,2,2.1,56,0.5,2000,-5.7,0,0,0,"1","0","1"
"7996",182,3,1.7,59,0.5,2000,-5.4,0,0,0,"1","0","1"
"7997",150,4,1.6,63,0.3,2000,-4.6,0,0,0,"1","0","1"
"7998",162,5,1.1,68,0.6,2000,-4.1,0,0,0,"1","0","1"
"7999",394,6,0.8,69,1.4,2000,-4.2,0,0,0,"1","0","1"
"8000",1005,7,1.3,65,1.2,2000,-4.5,0,0,0,"1","0","1"
"8001",1883,8,1.4,58,0.9,1883,-5.9,0.15,0,0,"1","0","1"
"8002",982,9,3.7,49,1.9,1961,-6,0.89,0,0,"1","0","1"
"8003",684,10,6.1,38,2.5,1914,-7.1,1.51,0,0,"1","0","1"
"8004",782,11,7.5,36,1.4,1993,-6.6,1.98,0,0,"1","0","1"
"8005",881,12,8.5,34,1.5,1892,-6.4,2.21,0,0,"1","0","1"
"8006",847,13,9.8,33,1.8,1937,-5.7,2.3,0,0,"1","0","1"
"8007",903,14,10.7,33,1.7,2000,-4.9,2.12,0,0,"1","0","1"
"8008",965,15,10.9,33,2.6,1963,-4.7,1.73,0,0,"1","0","1"
"8009",1110,16,11,34,2.3,1999,-4.2,1.16,0,0,"1","0","1"
"8010",1357,17,9.9,40,2.6,2000,-3,0.47,0,0,"1","0","1"
"8011",2074,18,8.4,52,2.6,2000,-0.9,0.03,0,0,"1","0","1"
"8012",1442,19,8,52,2.1,2000,-1.2,0,0,0,"1","0","1"
"8013",1186,20,7.6,59,1.1,2000,0,0,0,0,"1","0","1"
"8014",1147,21,7.6,55,2,2000,-0.8,0,0,0,"1","0","1"
"8015",948,22,7.6,50,1.8,2000,-2.1,0,0,0,"1","0","1"
"8016",527,23,7.7,50,1,1988,-2,0,0,0,"1","0","1"
"8017",294,0,7.1,59,1.7,2000,-0.3,0,0,0,"1","0","1"
"8018",324,1,6.6,66,1,2000,0.6,0,0,0,"1","0","1"
"8019",287,2,6.4,65,0,2000,0.2,0,0,0,"1","0","1"
"8020",227,3,5.6,69,0.1,2000,0.3,0,0,0,"1","0","1"
"8021",146,4,5,71,1.4,1994,0.1,0,0,0,"1","0","1"
"8022",141,5,4.1,74,0.9,2000,-0.1,0,0,0,"1","0","1"
"8023",402,6,3.6,75,0.8,2000,-0.4,0,0,0,"1","0","1"
"8024",1060,7,3.2,74,0.9,2000,-0.9,0,0,0,"1","0","1"
"8025",1907,8,3.7,67,1.8,1987,-1.8,0.15,0,0,"1","0","1"
"8026",996,9,5.1,56,1.8,1825,-2.9,0.89,0,0,"1","0","1"
"8027",717,10,7.2,49,2.2,1892,-2.8,1.51,0,0,"1","0","1"
"8028",818,11,8.7,41,2.6,1907,-3.8,1.96,0,0,"1","0","1"
"8029",907,12,10,39,2,2000,-3.3,2.2,0,0,"1","0","1"
"8030",983,13,11.2,34,2.6,1940,-4.1,2.26,0,0,"1","0","1"
"8031",963,14,11.9,34,2.4,1835,-3.4,2.12,0,0,"1","0","1"
"8032",994,15,12,35,3,1908,-3,1.72,0,0,"1","0","1"
"8033",1185,16,11.8,34,2.3,1979,-3.5,1.16,0,0,"1","0","1"
"8034",1462,17,11.3,41,1.8,2000,-1.4,0.51,0,0,"1","0","1"
"8035",2094,18,9.4,48,2,2000,-1,0.03,0,0,"1","0","1"
"8036",1507,19,8.4,53,1,2000,-0.6,0,0,0,"1","0","1"
"8037",1176,20,7.6,59,0.7,2000,0,0,0,0,"1","0","1"
"8038",1069,21,7.6,59,3,1929,0,0,0,0,"1","0","1"
"8039",1088,22,6.8,58,2.2,1936,-0.9,0,0,0,"1","0","1"
"8040",798,23,6.4,60,1.8,1930,-0.8,0,0,0,"1","0","1"
"8041",584,0,5.7,62,2.3,1909,-1,0,0,0,"1","0","1"
"8042",524,1,5.1,65,1.6,1932,-0.9,0,0,0,"1","0","1"
"8043",362,2,4.4,64,1.4,2000,-1.8,0,0,0,"1","0","1"
"8044",242,3,4.2,65,0.7,1962,-1.8,0,0,0,"1","0","1"
"8045",147,4,3.6,70,0.8,1934,-1.3,0,0,0,"1","0","1"
"8046",154,5,3.3,72,0,1946,-1.2,0,0,0,"1","0","1"
"8047",433,6,2.9,75,0.2,1761,-1.1,0,0,0,"1","0","1"
"8048",1055,7,2.5,75,0.5,1763,-1.4,0,0,0,"1","0","1"
"8049",1899,8,2.8,74,0.9,1366,-1.3,0.13,0,0,"1","0","1"
"8050",1011,9,4.7,60,0.9,1219,-2.4,0.82,0,0,"1","0","1"
"8051",696,10,8.1,51,0.7,1100,-1.4,1.38,0,0,"1","0","1"
"8052",852,11,11.1,46,1.6,1518,-0.1,1.84,0,0,"1","0","1"
"8053",926,12,12.6,36,2.6,1785,-2.1,2.14,0,0,"1","0","1"
"8054",968,13,13.6,32,1.8,1814,-2.8,2.22,0,0,"1","0","1"
"8055",1040,14,14.9,31,2.5,1872,-2.1,2.06,0,0,"1","0","1"
"8056",1094,15,14.8,30,2.7,1990,-2.6,1.71,0,0,"1","0","1"
"8057",1206,16,14.7,32,2,1934,-1.8,1.13,0,0,"1","0","1"
"8058",1569,17,13.7,37,1.4,2000,-0.7,0.49,0,0,"1","0","1"
"8059",2254,18,11.8,43,1.3,1995,-0.3,0.03,0,0,"1","0","1"
"8060",1561,19,10.5,49,1.2,1965,0.2,0,0,0,"1","0","1"
"8061",1269,20,9.9,53,1.7,1868,0.7,0,0,0,"1","0","1"
"8062",1197,21,9.3,54,1.1,1975,0.4,0,0,0,"1","0","1"
"8063",1115,22,8.3,61,0.2,1809,1.2,0,0,0,"1","0","1"
"8064",806,23,7.8,63,0.4,1547,1.1,0,0,0,"1","0","1"
"8065",642,0,7.2,64,1,1639,0.8,0,0,0,"1","0","1"
"8066",560,1,6.6,69,0,1512,1.3,0,0,0,"1","0","1"
"8067",369,2,6.1,68,0.5,1519,0.6,0,0,0,"1","0","1"
"8068",251,3,5.7,72,0.8,1368,1,0,0,0,"1","0","1"
"8069",166,4,5.2,74,1.3,1386,0.9,0,0,0,"1","0","1"
"8070",153,5,4.8,75,0.7,1471,0.7,0,0,0,"1","0","1"
"8071",403,6,4.5,77,1,1410,0.8,0,0,0,"1","0","1"
"8072",1024,7,4.1,75,0.8,1143,0,0,0,0,"1","0","1"
"8073",1906,8,4.7,72,1,1306,0,0.12,0,0,"1","0","1"
"8074",1027,9,7,57,0.7,1553,-0.9,0.79,0,0,"1","0","1"
"8075",751,10,10,49,1.2,1411,-0.2,1.4,0,0,"1","0","1"
"8076",880,11,12.8,44,1,1269,0.8,1.84,0,0,"1","0","1"
"8077",1023,12,14.9,40,1.1,1288,1.4,2.06,0,0,"1","0","1"
"8078",1130,13,16.5,37,1.2,1400,1.7,2.12,0,0,"1","0","1"
"8079",1160,14,18,31,1.2,1506,0.5,1.98,0,0,"1","0","1"
"8080",1251,15,18.6,31,1.4,1575,1.1,1.63,0,0,"1","0","1"
"8081",1424,16,18.8,32,1.4,1717,1.7,1.09,0,0,"1","0","1"
"8082",1730,17,17,36,1.5,1672,1.8,0.47,0,0,"1","0","1"
"8083",2314,18,14.6,42,1.4,1428,1.8,0.02,0,0,"1","0","1"
"8084",1568,19,12.8,40,1.4,1870,-0.4,0,0,0,"1","0","1"
"8085",1242,20,11.7,45,1.2,1748,0.1,0,0,0,"1","0","1"
"8086",1146,21,10.8,57,2,1219,2.6,0,0,0,"1","0","1"
"8087",1106,22,10,56,2,1290,1.6,0,0,0,"1","0","1"
"8088",851,23,9.7,56,1.3,1423,1.3,0,0,0,"1","0","1"
"8089",0,0,8.8,63,0.6,1314,2.1,0,0,0,"1","0","2"
"8090",0,1,8.5,61,0.2,1273,1.3,0,0,0,"1","0","2"
"8091",0,2,7.6,68,1.2,1170,2,0,0,0,"1","0","2"
"8092",0,3,7.1,67,0.6,1229,1.3,0,0,0,"1","0","2"
"8093",0,4,6.3,72,1,1104,1.6,0,0,0,"1","0","2"
"8094",0,5,6.1,75,1,1053,1.9,0,0,0,"1","0","2"
"8095",0,6,5.5,78,0.6,983,1.9,0,0,0,"1","0","2"
"8096",0,7,5.2,79,1.3,894,1.8,0,0,0,"1","0","2"
"8097",0,8,5.4,75,0.4,905,1.3,0.11,0,0,"1","0","2"
"8098",0,9,7.9,58,1.3,1033,0.1,0.8,0,0,"1","0","2"
"8099",0,10,11,49,0.7,957,0.6,1.4,0,0,"1","0","2"
"8100",0,11,14.5,42,1.6,890,1.7,1.85,0,0,"1","0","2"
"8101",0,12,16.5,37,1.8,1060,1.7,2.14,0,0,"1","0","2"
"8102",0,13,17.8,29,2,1328,-0.4,2.17,0,0,"1","0","2"
"8103",0,14,18.1,24,2.4,1594,-2.8,1.97,0,0,"1","0","2"
"8104",0,15,18.5,25,1.6,1724,-1.9,1.63,0,0,"1","0","2"
"8105",0,16,18.7,25,2.1,1605,-1.7,1.07,0,0,"1","0","2"
"8106",0,17,16.7,45,2.2,772,4.6,0.43,0,0,"1","0","2"
"8107",0,18,14.2,51,1.5,990,4.1,0.02,0,0,"1","0","2"
"8108",0,19,13.4,62,1.6,740,6.2,0,0,0,"1","0","2"
"8109",0,20,12.1,68,0.8,592,6.3,0,0,0,"1","0","2"
"8110",0,21,11.1,69,0.9,619,5.6,0,0,0,"1","0","2"
"8111",0,22,10,68,1.1,791,4.3,0,0,0,"1","0","2"
"8112",0,23,9.2,65,1.2,1064,2.9,0,0,0,"1","0","2"
"8113",720,0,9.1,63,0.6,1292,2.4,0,0,0,"1","0","1"
"8114",517,1,8.6,60,1.1,1416,1.2,0,0,0,"1","0","1"
"8115",378,2,8.2,62,0.2,1415,1.3,0,0,0,"1","0","1"
"8116",296,3,7.6,66,0.9,1432,1.6,0,0,0,"1","0","1"
"8117",188,4,6.9,70,1.5,1314,1.7,0,0,0,"1","0","1"
"8118",112,5,6.6,73,0.3,1219,2,0,0,0,"1","0","1"
"8119",141,6,6.2,73,0.3,1018,1.7,0,0,0,"1","0","1"
"8120",259,7,5.8,79,1,862,2.4,0,0,0,"1","0","1"
"8121",481,8,5.7,78,1.1,714,2.1,0.09,0,0,"1","0","1"
"8122",632,9,7.5,60,0.5,725,0.2,0.79,0,0,"1","0","1"
"8123",747,10,11.1,51,0.8,679,1.3,1.38,0,0,"1","0","1"
"8124",963,11,14.8,46,2,768,3.2,1.83,0,0,"1","0","1"
"8125",1145,12,16.3,33,2.9,1530,0,2.13,0,0,"1","0","1"
"8126",1355,13,18.3,26,1.2,1503,-1.5,2.17,0,0,"1","0","1"
"8127",1511,14,19.3,28,1.7,1208,0.3,1.93,0,0,"1","0","1"
"8128",1579,15,19,25,2.1,1748,-1.5,1.6,0,0,"1","0","1"
"8129",1690,16,18.4,25,3.2,1909,-2,1.05,0,0,"1","0","1"
"8130",1596,17,16.9,33,2.2,1972,0.5,0.43,0,0,"1","0","1"
"8131",1335,18,14.5,46,2.6,1618,3,0.01,0,0,"1","0","1"
"8132",1180,19,12.9,56,2.5,1345,4.3,0,0,0,"1","0","1"
"8133",1077,20,12.7,59,1.2,1177,4.8,0,0,0,"1","0","1"
"8134",1001,21,11.8,62,0.7,1030,4.7,0,0,0,"1","0","1"
"8135",912,22,11.2,67,1.3,940,5.2,0,0,0,"1","0","1"
"8136",656,23,10.6,73,1.3,931,5.9,0,0,0,"1","0","1"
"8137",520,0,10.1,75,0,922,5.8,0,0,0,"1","0","1"
"8138",346,1,9.3,78,0.1,828,5.6,0,0,0,"1","0","1"
"8139",206,2,8.8,81,0,773,5.7,0,0,0,"1","0","1"
"8140",161,3,8.3,81,1.1,642,5.2,0,0,0,"1","0","1"
"8141",107,4,8,81,0.4,666,4.9,0,0,0,"1","0","1"
"8142",166,5,8,84,0.7,569,5.4,0,0,0,"1","0","1"
"8143",448,6,7.2,83,0.8,636,4.4,0,0,0,"1","0","1"
"8144",1115,7,7,86,1.1,455,4.8,0,0,0,"1","0","1"
"8145",1975,8,7.2,80,0.8,515,3.9,0.13,0,0,"1","0","1"
"8146",1005,9,8.9,67,1.1,578,3,0.69,0,0,"1","0","1"
"8147",790,10,11.8,59,0.9,616,4,1.23,0,0,"1","0","1"
"8148",829,11,13.8,47,1.2,994,2.6,1.71,0,0,"1","0","1"
"8149",971,12,16.4,48,2.1,653,5.3,1.68,0,0,"1","0","1"
"8150",986,13,16.8,46,1.1,760,5,1.71,0,0,"1","0","1"
"8151",993,14,17.5,38,1.2,1090,3,1.74,0,0,"1","0","1"
"8152",1100,15,18,39,1,1208,3.8,1.21,0,0,"1","0","1"
"8153",1318,16,16.8,46,1.8,1041,5,0.72,0,0,"1","0","1"
"8154",1664,17,15.7,49,2,1252,5,0.26,0,0,"1","0","1"
"8155",2357,18,14.5,54,1.3,1343,5.2,0.01,0,0,"1","0","1"
"8156",1618,19,13.2,66,1.7,705,6.9,0,0,0,"1","0","1"
"8157",1464,20,12.7,75,2,433,8.3,0,0,0,"1","0","1"
"8158",1289,21,12.2,79,1.8,351,8.6,0,0,0,"1","0","1"
"8159",1215,22,11.6,81,1.2,336,8.4,0,0,0,"1","0","1"
"8160",829,23,10.9,82,0.1,346,7.9,0,0,0,"1","0","1"
"8161",0,0,10,73,0.5,700,5.3,0,0,0,"1","0","2"
"8162",0,1,9.8,75,0.5,668,5.5,0,0,0,"1","0","2"
"8163",0,2,9.7,78,0,619,6,0,0,0,"1","0","2"
"8164",0,3,9.4,81,0.3,500,6.2,0,0,0,"1","0","2"
"8165",0,4,9.1,81,0,493,6,0,0,0,"1","0","2"
"8166",0,5,8.8,84,0.6,420,6.2,0,0,0,"1","0","2"
"8167",0,6,8.5,83,0.7,409,5.7,0,0,0,"1","0","2"
"8168",0,7,8.3,84,0.9,422,5.7,0,0,0,"1","0","2"
"8169",0,8,8.7,77,0.7,529,4.8,0.11,0,0,"1","0","2"
"8170",0,9,10.1,68,0.2,578,4.4,0.33,0,0,"1","0","2"
"8171",0,10,11.7,62,0.5,521,4.6,0.77,0,0,"1","0","2"
"8172",0,11,13,55,1,488,4.1,0.84,0,0,"1","0","2"
"8173",0,12,14.5,57,0.8,373,6,1.08,0,0,"1","0","2"
"8174",0,13,16.1,56,1.7,328,7.3,1.54,0,0,"1","0","2"
"8175",0,14,17.4,50,2.4,336,6.8,1.52,0,0,"1","0","2"
"8176",0,15,16.3,54,1.6,374,6.9,0.76,0,0,"1","0","2"
"8177",0,16,16.6,55,1.3,334,7.5,0.66,0,0,"1","0","2"
"8178",0,17,15.3,63,1.2,260,8.2,0.23,0,0,"1","0","2"
"8179",0,18,14,71,1.5,201,8.8,0.01,0,0,"1","0","2"
"8180",0,19,13.3,72,1.1,234,8.3,0,0,0,"1","0","2"
"8181",0,20,13.2,73,1.1,246,8.4,0,0,0,"1","0","2"
"8182",0,21,13,76,0.9,231,8.8,0,0,0,"1","0","2"
"8183",0,22,12.3,73,1.2,277,7.5,0,0,0,"1","0","2"
"8184",0,23,12.2,74,1.1,291,7.6,0,0,0,"1","0","2"
"8185",639,0,11.9,74,1.6,287,7.4,0,0,0,"1","0","1"
"8186",410,1,11.9,76,1.4,286,7.7,0,0,0,"1","0","1"
"8187",136,2,12,81,1.3,295,8.8,0,0,0,"1","0","1"
"8188",40,3,10.8,88,1,145,8.8,0,0.5,0,"1","0","1"
"8189",47,4,10.6,95,0.7,94,9.8,0,0,0,"1","0","1"
"8190",71,5,11.1,95,0.2,117,10.3,0,0,0,"1","0","1"
"8191",194,6,11,91,1,124,9.5,0,1,0,"1","0","1"
"8192",526,7,10.8,91,1.3,216,9.3,0,0,0,"1","0","1"
"8193",1171,8,11.3,89,1.1,279,9.5,0.01,0,0,"1","0","1"
"8194",740,9,11.2,86,1,372,8.9,0.09,0.5,0,"1","0","1"
"8195",555,10,11.9,84,0.9,482,9.2,0.2,0,0,"1","0","1"
"8196",608,11,12.4,82,0.6,507,9.4,0.34,0,0,"1","0","1"
"8197",697,12,13.2,77,1.3,589,9.2,0.5,0,0,"1","0","1"
"8198",798,13,14.5,74,1.3,610,9.9,0.75,0,0,"1","0","1"
"8199",767,14,15.5,68,1.4,693,9.6,1.15,0,0,"1","0","1"
"8200",848,15,15.4,72,1.1,608,10.3,0.57,0,0,"1","0","1"
"8201",834,16,15.2,72,1.2,625,10.1,0.4,0,0,"1","0","1"
"8202",1115,17,14.9,73,0.9,854,10,0.04,0,0,"1","0","1"
"8203",1347,18,14.4,77,1,912,10.4,0,0,0,"1","0","1"
"8204",1176,19,13.8,81,1.5,760,10.5,0,0,0,"1","0","1"
"8205",1062,20,13.3,77,1.6,833,9.3,0,0,0,"1","0","1"
"8206",1062,21,13.5,75,0.8,1275,9.1,0,0,0,"1","0","1"
"8207",1003,22,13.2,74,1.4,1407,8.6,0,0,0,"1","0","1"
"8208",679,23,12.9,72,1.4,2000,7.9,0,0,0,"1","0","1"
"8209",395,0,12.9,70,1.8,2000,7.5,0,0,0,"1","0","1"
"8210",158,1,11.9,77,1.1,1634,7.9,0,0,0,"1","0","1"
"8211",122,2,11.8,84,1.6,1874,9.1,0,0,0,"1","0","1"
"8212",78,3,11.8,86,1.6,1819,9.5,0,0.5,0,"1","0","1"
"8213",50,4,10.8,87,1.7,956,8.7,0,0,0,"1","0","1"
"8214",49,5,10.8,89,1.6,957,9,0,0,0,"1","0","1"
"8215",136,6,10.6,90,1.6,1065,9,0,1.5,0,"1","0","1"
